id,gender,injection_structures,injection_volume,injection_structures_volumes,injection_volume_percentages,injection_x,injection_y,injection_z,product_id,specimen_name,strain,structure_abbrev,structure_id,structure_name,transgenic_line,transgenic_line_id,id,primary_injection_structure
128001349,M,"[294, 302, 879, 894]",0.2849830984,"{294: 0.19334, 302: 0.08232, 879: 0.00385, 894: 0.00436}","{294: 0.678426, 302: 0.288861, 879: 0.01351, 894: 0.0153}",9380,2050,7390,5,378-1324,C57BL/6J,SCm,294,"Superior colliculus, motor related",,,128001349,294
585025284,M,"[985, 993]",0.1709493576,"{985: 0.004334, 993: 0.166238}","{985: 0.025355, 993: 0.972439}",3320,2110,7590,5,C57BL6J-314641,C57BL/6J,MOs,993,Secondary motor area,,,585025284,985
642967852,M,"[918, 312782628]",0.1560871284,"{918: 0.153142, 312782628: 0.00171}","{918: 0.981131, 312782628: 0.010955}",9720,3760,9880,5,C57BL6J_OLD-343580,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,642967852,918
126843905,M,"[136, 203, 978, 1048]",0.048658715,"{136: 0.016636, 203: 0.001186, 978: 0.000369, 1048: 0.030334}","{136: 0.341895, 203: 0.024376, 978: 0.00759, 1048: 0.623413}",11870,6200,6360,5,378-1315,C57BL/6J,GRN,1048,Gigantocellular reticular nucleus,,,126843905,136
120438416,M,"[1017, 1025, 1033, 1041]",0.1036357056,"{1017: 0.006994, 1025: 0.001217, 1033: 0.006737, 1041: 0.077207}","{1017: 0.067486, 1025: 0.011746, 1033: 0.065005, 1041: 0.744986}",11280,4150,8890,5,378-1207,C57BL/6J,PFL,1041,Paraflocculus,,,120438416,1017
170721670,M,"[151, 184, 507, 723, 993]",0.2319124528,"{151: 0.004567, 184: 0.036795, 507: 0.004841, 723: 0.162881, 993: 0.0121}","{151: 0.019692, 184: 0.15866, 507: 0.020876, 723: 0.702338, 993: 0.052174}",2290,3270,7440,5,BL/6-3382,C57BL/6J,ORBl,723,"Orbital area, lateral part",,,170721670,151
119848249,M,[920],0.1819163416,{920: 0.163743},{920: 0.900102},11000,2850,6100,5,378-1196,C57BL/6J,CENT,920,Central lobule,,,119848249,920
273055501,M,"[491, 525, 946, 980]",0.04212598079375,"{491: 0.014077, 525: 0.01253, 946: 0.006215, 980: 0.008465}","{491: 0.334164, 525: 0.297449, 946: 0.147533, 980: 0.200937}",7740,5840,5940,5,378-1891,C57BL/6J,MM,491,Medial mammillary nucleus,,,273055501,491
127397469,M,"[895, 918, 922, 961]",0.311763284,"{895: 0.04099, 918: 0.22007, 922: 0.047699, 961: 0.002197}","{895: 0.131478, 918: 0.705888, 922: 0.152998, 961: 0.007046}",7760,5100,9860,5,378-1300,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,127397469,895
307296433,M,"[385, 409]",0.792197112,"{385: 0.761928, 409: 0.019405}","{385: 0.961791, 409: 0.024495}",9460,2030,8460,5,C57BL/6-152141,C57BL/6J,VISp,385,Primary visual area,,,307296433,385
272829745,M,"[12, 128, 197, 214, 591, 634, 749, 795, 975, 549009211]",0.4516627773,"{12: 0.021849, 128: 0.048338, 197: 0.013518, 214: 0.006682, 591: 0.008541, 634: 0.009294, 749: 0.008849, 795: 0.214865, 975: 0.008035, 549009211: 0.003341}","{12: 0.048375, 128: 0.107022, 197: 0.029929, 214: 0.014795, 591: 0.01891, 634: 0.020576, 749: 0.019591, 795: 0.47572, 975: 0.017789, 549009211: 0.007397}",8440,4950,5690,5,378-1872,C57BL/6J,PAG,795,Periaqueductal gray,,,272829745,12
113846682,M,"[75, 128, 215, 218, 294, 325, 385, 533, 580, 726, 1029, 563807435]",0.3673236,"{75: 0.005796, 128: 0.014421, 215: 0.064622, 218: 0.041245, 294: 0.026253, 325: 0.056238, 385: 0.003123, 533: 0.020714, 580: 0.003782, 726: 0.005512, 1029: 0.051102, 563807435: 0.010243}","{75: 0.01578, 128: 0.03926, 215: 0.175928, 218: 0.112285, 294: 0.071471, 325: 0.153101, 385: 0.008501, 533: 0.056393, 580: 0.010297, 726: 0.015005, 1029: 0.13912, 563807435: 0.027886}",8390,3010,7610,5,378-1135,C57BL/6J,APN,215,Anterior pretectal nucleus,,,113846682,75
152994878,M,"[502, 918, 484682470]",0.1249695314,"{502: 0.07261, 918: 0.00385, 484682470: 0.041728}","{502: 0.581021, 918: 0.030807, 484682470: 0.333904}",9450,4040,9610,5,378-1578,C57BL/6J,SUB,502,Subiculum,,,152994878,502
112514915,M,"[329, 353, 378]",0.302667414,"{329: 0.014008, 353: 0.005883, 378: 0.280188}","{329: 0.046282, 353: 0.019437, 378: 0.92573}",6530,3220,9270,5,378-965,C57BL/6J,SSs,378,Supplemental somatosensory area,,,112514915,329
112595376,M,"[879, 886, 894, 1037]",0.0891643592,"{879: 0.007666, 886: 0.065455, 894: 0.005526, 1037: 0.001481}","{879: 0.085975, 886: 0.73409, 894: 0.061979, 1037: 0.016612}",8350,1540,6970,5,378-967,C57BL/6J,RSPv,886,"Retrosplenial area, ventral part",,,112595376,879
112229814,M,"[337, 369]",0.1895632424,"{337: 0.079572, 369: 0.109787}","{337: 0.419763, 369: 0.57916}",5830,1520,7640,5,378-928,C57BL/6J,SSp-ul,369,"Primary somatosensory area, upper limb",,,112229814,337
120436988,M,"[48, 250, 258]",0.01526120435,"{48: 0.000266, 250: 0.00775, 258: 0.006911}","{48: 0.017462, 250: 0.507818, 258: 0.452824}",4880,3370,5910,5,378-1209,C57BL/6J,LSc,250,"Lateral septal nucleus, caudal (caudodorsal) part",,,120436988,48
113095845,M,"[422, 685, 725, 733, 797, 563807435]",0.4067441784,"{422: 0.004586, 685: 0.004898, 725: 0.007769, 733: 0.002266, 797: 0.328464, 563807435: 0.003529}","{422: 0.011275, 685: 0.012043, 725: 0.0191, 733: 0.005572, 797: 0.807543, 563807435: 0.008675}",7780,4320,7210,5,378-1094,C57BL/6J,ZI,797,Zona incerta,,,113095845,422
147134401,M,"[912, 920]",0.046163239325,"{912: 0.005866, 920: 0.038277}","{912: 0.127072, 920: 0.829163}",11080,4040,6240,5,378-1531,C57BL/6J,CENT,920,Central lobule,,,147134401,912
125830911,M,"[19, 48, 250, 258, 310, 564, 581]",0.268018652825,"{19: 0.001698, 48: 0.030908, 250: 0.018909, 258: 0.078761, 310: 0.066832, 564: 0.003241, 581: 0.053093}","{19: 0.006337, 48: 0.115322, 250: 0.070551, 258: 0.293865, 310: 0.249354, 564: 0.012093, 581: 0.198096}",5510,3250,5690,5,378-1266,C57BL/6J,LSr,258,"Lateral septal nucleus, rostral (rostroventral) part",,,125830911,19
125832322,M,"[295, 319, 647, 780, 1105]",0.3155973184,"{295: 0.003872, 319: 0.153675, 647: 0.025687, 780: 0.108243, 1105: 0.005246}","{295: 0.012269, 319: 0.486933, 647: 0.081392, 780: 0.342977, 1105: 0.016623}",7330,5900,8430,5,378-1267,C57BL/6J,BMA,319,Basomedial amygdalar nucleus,,,125832322,295
180674463,M,"[30, 38, 63, 88, 118, 133, 194, 347, 351, 515, 523, 797, 576073704]",1.3995057952973,"{30: 0.018075, 38: 0.083024, 63: 0.029584, 88: 0.333282, 118: 0.009645, 133: 0.019644, 194: 0.017977, 347: 0.048145, 351: 0.07294, 515: 0.197209, 523: 0.106756, 797: 0.024845, 576073704: 0.062193}","{30: 0.012915, 38: 0.059324, 63: 0.021139, 88: 0.238143, 118: 0.006892, 133: 0.014037, 194: 0.012845, 347: 0.034401, 351: 0.052118, 515: 0.140913, 523: 0.076281, 797: 0.017752, 576073704: 0.04444}",6250,6200,6520,5,378-1837,C57BL/6J,AHN,88,Anterior hypothalamic nucleus,,,180674463,30
112745073,M,[463],0.0477132796,{463: 0.047712},{463: 0.999978},6900,2480,7980,5,378-1056,C57BL/6J,CA3,463,Field CA3,,,112745073,463
114250546,M,"[409, 425, 312782574, 312782628]",0.1308292258,"{409: 0.08171, 425: 0.031308, 312782574: 0.003181, 312782628: 0.014626}","{409: 0.624558, 425: 0.239303, 312782574: 0.024317, 312782628: 0.111797}",9510,2300,9450,5,378-1162,C57BL/6J,VISl,409,Lateral visual area,,,114250546,409
114249084,M,[647],0.224047404,{647: 0.224023},{647: 0.999893},8130,6670,8390,5,378-1161,C57BL/6J,COAp,647,"Cortical amygdalar area, posterior part",,,114249084,647
112423392,M,"[184, 723, 731, 746, 972, 993]",0.1155556808,"{184: 0.001592, 723: 0.009213, 731: 0.002872, 746: 0.087719, 972: 0.010719, 993: 0.003438}","{184: 0.013777, 723: 0.07973, 731: 0.024851, 746: 0.759104, 972: 0.092764, 993: 0.029749}",2930,2920,6610,5,378-939,C57BL/6J,ORBvl,746,"Orbital area, ventrolateral part",,,112423392,184
112306316,M,"[184, 723, 746]",0.316557444,"{184: 0.002586, 723: 0.262984, 746: 0.050988}","{184: 0.008168, 723: 0.830762, 746: 0.16107}",2790,2980,7050,5,378-929,C57BL/6J,ORBl,723,"Orbital area, lateral part",,,112306316,184
114474520,M,"[4, 128, 294, 533, 580]",0.3442473832,"{4: 0.007126, 128: 0.233925, 294: 0.042999, 533: 0.002969, 580: 0.002996}","{4: 0.020699, 128: 0.679527, 294: 0.124908, 533: 0.008625, 580: 0.008704}",9330,3170,7540,5,378-1180,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,114474520,4
113884251,M,"[262, 629, 718, 733, 1020]",0.2471359492,"{262: 0.054385, 629: 0.099666, 718: 0.050807, 733: 0.023569, 1020: 0.002386}","{262: 0.220061, 629: 0.403283, 718: 0.205584, 733: 0.095367, 1020: 0.009654}",6040,4540,7300,5,378-1139,C57BL/6J,VAL,629,Ventral anterior-lateral complex of the thalamus,,,113884251,262
127041126,M,"[136, 177, 203, 235, 395, 651, 711, 773, 852, 1048, 1098, 1107]",0.789913712,"{136: 0.374994, 177: 0.00529, 203: 0.012192, 235: 0.014492, 395: 0.152539, 651: 0.012396, 711: 0.012529, 773: 0.007991, 852: 0.1134, 1048: 0.043139, 1098: 0.1079, 1107: 0.044639}","{136: 0.474728, 177: 0.006697, 203: 0.015435, 235: 0.018346, 395: 0.193108, 651: 0.015692, 711: 0.015861, 773: 0.010117, 852: 0.14356, 1048: 0.054612, 1098: 0.136597, 1107: 0.056511}",12220,6710,6870,5,378-1364,C57BL/6J,IRN,136,Intermediate reticular nucleus,,,127041126,136
126852363,M,"[337, 361, 382, 894, 985, 312782546]",0.4138070384,"{337: 0.077656, 361: 0.236969, 382: 0.014956, 894: 0.044179, 985: 0.002083, 312782546: 0.006707}","{337: 0.187663, 361: 0.572655, 382: 0.036142, 894: 0.106761, 985: 0.005035, 312782546: 0.016208}",6880,1110,6950,5,378-1342,C57BL/6J,SSp-tr,361,"Primary somatosensory area, trunk",,,126852363,337
147789031,M,"[215, 294, 628, 726, 894, 1061]",0.3048275496,"{215: 0.159913, 294: 0.038744, 628: 0.035007, 726: 0.013863, 894: 0.002293, 1061: 0.015818}","{215: 0.524601, 294: 0.1271, 628: 0.114841, 726: 0.045478, 894: 0.007524, 1061: 0.051892}",8110,2270,7320,5,378-1558,C57BL/6J,APN,215,Anterior pretectal nucleus,,,147789031,215
100142655,M,"[329, 361, 369, 182305689]",0.1759204272,"{329: 0.1046, 361: 0.007277, 369: 0.004542, 182305689: 0.059113}","{329: 0.594585, 361: 0.041368, 369: 0.025817, 182305689: 0.336021}",6920,1660,8020,5,378-850,C57BL/6J,SSp-bfd,329,"Primary somatosensory area, barrel field",,,100142655,329
157063781,M,"[382, 502, 484682470]",0.1179996048,"{382: 0.024246, 502: 0.044412, 484682470: 0.045911}","{382: 0.205476, 502: 0.376376, 484682470: 0.389078}",8780,2160,8340,5,378-1610,C57BL/6J,ProS,484682470,Prosubiculum,,,157063781,382
157711748,M,"[44, 731, 972]",0.1376534656,"{44: 0.043805, 731: 0.016088, 972: 0.07776}","{44: 0.318225, 731: 0.116876, 972: 0.564899}",3350,3320,6400,5,378-1622,C57BL/6J,PL,972,Prelimbic area,,,157711748,44
159649643,M,"[1, 118, 194, 491, 525, 830, 946, 980, 1004, 1126]",0.595708198575,"{1: 0.004, 118: 0.004388, 194: 0.049685, 491: 0.021864, 525: 0.042441, 830: 0.049746, 946: 0.152173, 980: 0.066212, 1004: 0.097393, 1126: 0.012826}","{1: 0.006714, 118: 0.007366, 194: 0.083406, 491: 0.036702, 525: 0.071244, 830: 0.083508, 946: 0.255449, 980: 0.111148, 1004: 0.163491, 1126: 0.021531}",7640,6040,5690,5,378-1678,C57BL/6J,PH,946,Posterior hypothalamic nucleus,,,159649643,1
112936582,M,[345],0.1780094736,{345: 0.178009},{345: 1.0},4470,2700,9140,5,378-1079,C57BL/6J,SSp-m,345,"Primary somatosensory area, mouth",,,112936582,345
112228391,M,"[1, 126, 223, 614, 693, 1004]",0.5114202912,"{1: 0.040553, 126: 0.017696, 223: 0.033929, 614: 0.157596, 693: 0.094145, 1004: 0.066437}","{1: 0.079294, 126: 0.034601, 223: 0.066343, 614: 0.308153, 693: 0.184085, 1004: 0.129906}",7680,6640,6160,5,378-926,C57BL/6J,TU,614,Tuberal nucleus,,,112228391,1
158314278,M,"[378, 1002, 1011, 1018]",0.3036722472,"{378: 0.039202, 1002: 0.053967, 1011: 0.202882, 1018: 0.001596}","{378: 0.129094, 1002: 0.177715, 1011: 0.668096, 1018: 0.005257}",7720,2650,9460,5,378-1628,C57BL/6J,AUDd,1011,Dorsal auditory area,,,158314278,378
272700063,M,"[146, 534, 1052, 1093, 549009215]",0.1208461912,"{146: 0.094052, 534: 0.000615, 1052: 0.001126, 1093: 0.021381, 549009215: 0.002121}","{146: 0.778281, 534: 0.005087, 1052: 0.009321, 1093: 0.17693, 549009215: 0.017548}",9790,5290,6640,5,378-1861,C57BL/6J,PRNr,146,Pontine reticular nucleus,,,272700063,146
127138787,M,"[385, 409, 425]",0.202187328,"{385: 0.095705, 409: 0.061328, 425: 0.044597}","{385: 0.473349, 409: 0.303324, 425: 0.220572}",9620,1720,9200,5,378-1407,C57BL/6J,VISp,385,Primary visual area,,,127138787,385
158435116,M,"[723, 746]",0.1098276102,"{723: 0.008859, 746: 0.100657}","{723: 0.08066, 746: 0.916496}",2690,3940,6590,5,378-1641,C57BL/6J,ORBvl,746,"Orbital area, ventrolateral part",,,158435116,723
272918345,M,"[151, 507]",0.0534995034,"{151: 0.024394, 507: 0.024179}","{151: 0.455966, 507: 0.451943}",1840,3320,6950,5,378-1882,C57BL/6J,AOB,151,Accessory olfactory bulb,,,272918345,151
116903230,M,"[1002, 1011, 1018, 1027]",0.0983124044,"{1002: 0.073635, 1011: 0.014625, 1018: 0.003797, 1027: 0.002206}","{1002: 0.748994, 1011: 0.148757, 1018: 0.038621, 1027: 0.022441}",8170,3200,10390,5,378-1191,C57BL/6J,AUDp,1002,Primary auditory area,,,116903230,1002
141601779,M,"[44, 48, 589, 814]",0.008363394725,"{44: 0.000545, 48: 0.000106, 589: 0.002183, 814: 0.005309}","{44: 0.065198, 48: 0.012675, 589: 0.261015, 814: 0.63484}",3990,4120,6120,5,378-1346,C57BL/6J,DP,814,Dorsal peduncular area,,,141601779,44
120571672,M,"[128, 616, 795]",0.2175316976,"{128: 0.004293, 616: 0.072269, 795: 0.121773}","{128: 0.019735, 616: 0.332224, 795: 0.559792}",10100,3280,6560,5,378-1216,C57BL/6J,PAG,795,Periaqueductal gray,,,120571672,128
128002057,M,"[128, 162, 757, 795, 872, 606826663]",0.06262149683125,"{128: 0.011393, 162: 0.001656, 757: 0.004513, 795: 0.018552, 872: 0.010368, 606826663: 0.000325}","{128: 0.181937, 162: 0.026447, 757: 0.072071, 795: 0.29625, 872: 0.165563, 606826663: 0.005196}",9990,3980,5840,5,378-1325,C57BL/6J,PAG,795,Periaqueductal gray,,,128002057,128
120491896,M,[1002],0.0969045854,{1002: 0.093747},{1002: 0.967419},7760,3170,9630,5,378-1211,C57BL/6J,AUDp,1002,Primary auditory area,,,120491896,1002
114472145,M,"[382, 918, 922]",0.354961684,"{382: 0.011656, 918: 0.332892, 922: 0.002217}","{382: 0.032837, 918: 0.937826, 922: 0.006244}",8980,4730,9730,5,378-1175,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,114472145,382
112597496,M,"[44, 589, 731, 814]",0.1204601692,"{44: 0.02444, 589: 0.005313, 731: 0.009109, 814: 0.08143}","{44: 0.202886, 589: 0.044105, 731: 0.075615, 814: 0.67599}",3530,4250,6210,5,378-1007,C57BL/6J,DP,814,Dorsal peduncular area,,,112597496,44
127649713,M,"[63, 88, 173, 194, 262, 332, 347, 693, 797, 576073704]",0.4763482864,"{63: 0.002431, 88: 0.157256, 173: 0.006919, 194: 0.034525, 262: 0.01757, 332: 0.002892, 347: 0.004739, 693: 0.073138, 797: 0.026137, 576073704: 0.021195}","{63: 0.005104, 88: 0.330128, 173: 0.014525, 194: 0.072479, 262: 0.036885, 332: 0.006071, 347: 0.009948, 693: 0.15354, 797: 0.05487, 576073704: 0.044494}",6430,6200,6350,5,378-1431,C57BL/6J,AHN,88,Anterior hypothalamic nucleus,,,127649713,63
120874405,M,"[912, 928, 957, 968, 989]",0.0576564477210449,"{912: 0.008336, 928: 0.004622, 957: 0.002521, 968: 0.02071, 989: 0.009081}","{912: 0.144586, 928: 0.080158, 957: 0.043724, 968: 0.359203, 989: 0.157502}",11540,3690,6230,5,378-1234,C57BL/6J,NOD,968,Nodulus (X),,,120874405,912
120761491,M,"[294, 795]",0.3160562328,"{294: 0.074472, 795: 0.218082}","{294: 0.235629, 795: 0.69001}",10030,2530,6350,5,378-1219,C57BL/6J,PAG,795,Periaqueductal gray,,,120761491,294
112458114,M,"[39, 48]",0.1230279064,"{39: 0.082104, 48: 0.040924}","{39: 0.667362, 48: 0.332638}",4290,2330,6120,5,378-949,C57BL/6J,ACAd,39,"Anterior cingulate area, dorsal part",,,112458114,39
112672268,M,"[463, 726]",0.0992758816,"{463: 0.031508, 726: 0.067764}","{463: 0.317381, 726: 0.682581}",9050,3890,8800,5,378-1054,C57BL/6J,DG,726,Dentate gyrus,,,112672268,463
100148143,M,"[382, 463, 726]",0.1143088072,"{382: 0.014914, 463: 0.026499, 726: 0.072593}","{382: 0.130468, 463: 0.231823, 726: 0.635062}",6690,2690,6190,5,378-893,C57BL/6J,DG,726,Dentate gyrus,,,100148143,382
127470271,M,"[194, 210, 364, 491, 525, 685, 797, 946, 980]",0.6611747968,"{194: 0.203085, 210: 0.012523, 364: 0.051396, 491: 0.017927, 525: 0.025745, 685: 0.003622, 797: 0.018621, 946: 0.074209, 980: 0.033326}","{194: 0.307158, 210: 0.018941, 364: 0.077734, 491: 0.027114, 525: 0.038939, 685: 0.005478, 797: 0.028163, 946: 0.112238, 980: 0.050405}",7320,5830,6200,5,378-1301,C57BL/6J,LHA,194,Lateral hypothalamic area,,,127470271,194
127711098,M,"[385, 843, 484682508]",0.02514612135,"{385: 0.001636, 843: 0.018721, 484682508: 0.004635}","{385: 0.06506, 843: 0.744491, 484682508: 0.184314}",9860,2770,8370,5,378-1441,C57BL/6J,PAR,843,Parasubiculum,,,127711098,385
158376179,M,"[12, 35, 100, 128, 197, 591, 679, 795, 975]",0.09516701845,"{12: 0.000491, 35: 0.010638, 100: 0.004973, 128: 0.001859, 197: 0.000783, 591: 0.006034, 679: 0.009018, 795: 0.043481, 975: 0.00124}","{12: 0.005162, 35: 0.111782, 100: 0.052256, 128: 0.019536, 197: 0.008223, 591: 0.063402, 679: 0.094764, 795: 0.456892, 975: 0.013033}",9100,5260,5670,5,378-1638,C57BL/6J,PAG,795,Periaqueductal gray,,,158376179,12
112307754,M,"[672, 1022]",0.140029309,"{672: 0.129146, 1022: 0.005708}","{672: 0.922278, 1022: 0.040763}",6320,3970,8250,5,378-931,C57BL/6J,CP,672,Caudoputamen,,,112307754,672
307593747,M,[385],0.5185301128,{385: 0.506748},{385: 0.977278},9060,1450,7760,5,C57BL/6-154701,C57BL/6J,VISp,385,Primary visual area,,,307593747,385
175158844,M,"[12, 100, 146, 679, 607344830]",0.1226759743125,"{12: 0.001448, 100: 0.071494, 146: 0.002231, 679: 0.023868, 607344830: 0.002161}","{12: 0.011803, 100: 0.582788, 146: 0.01819, 679: 0.194562, 607344830: 0.017612}",8880,5500,5690,5,378-1791,C57BL/6J,IPN,100,Interpeduncular nucleus,,,175158844,12
273068974,M,"[83, 136, 235, 307, 395, 429, 978, 1048, 1098]",0.0449489691,"{83: 0.000722, 136: 0.000247, 235: 0.004294, 307: 0.002612, 395: 0.010453, 429: 0.007461, 978: 0.009086, 1048: 0.00339, 1098: 0.010447}","{83: 0.016057, 136: 0.005488, 235: 0.09552, 307: 0.058115, 395: 0.232542, 429: 0.165988, 978: 0.202137, 1048: 0.075417, 1098: 0.232412}",13110,5680,6700,5,378-1895,C57BL/6J,MDRN,395,Medullary reticular nucleus,,,273068974,83
127907465,M,"[583, 952, 961]",0.2898555996,"{583: 0.001553, 952: 0.017391, 961: 0.258586}","{583: 0.005357, 952: 0.059999, 961: 0.892119}",4520,5590,8660,5,378-1318,C57BL/6J,PIR,961,Piriform area,,,127907465,583
119846129,M,"[271, 612, 616, 867, 874]",0.3566675112,"{271: 0.036608, 612: 0.040793, 616: 0.014385, 867: 0.004785, 874: 0.018525}","{271: 0.10264, 612: 0.114373, 616: 0.040331, 867: 0.013416, 874: 0.051939}",9650,3620,7940,5,378-1194,C57BL/6J,NLL,612,Nucleus of the lateral lemniscus,,,119846129,271
174361040,M,"[385, 879, 894]",0.1299575452,"{385: 0.092325, 879: 0.003982, 894: 0.033487}","{385: 0.710427, 879: 0.030637, 894: 0.257676}",9790,1150,7230,5,378-1764,C57BL/6J,VISp,385,Primary visual area,,,174361040,385
100149109,M,"[1002, 1011]",0.0734511372,"{1002: 0.062204, 1011: 0.010928}","{1002: 0.846882, 1011: 0.148784}",7620,2970,9780,5,378-905,C57BL/6J,AUDp,1002,Primary auditory area,,,100149109,1002
147215105,M,"[395, 429, 437, 1098]",0.2266317816,"{395: 0.014172, 429: 0.200849, 437: 0.001655, 1098: 0.014172}","{395: 0.062534, 429: 0.886233, 437: 0.007305, 1098: 0.062534}",12550,6710,7450,5,378-1547,C57BL/6J,SPVC,429,"Spinal nucleus of the trigeminal, caudal part",,,147215105,395
100141219,M,[385],0.2042788832,{385: 0.201418},{385: 0.985997},8800,910,8070,5,378-602,C57BL/6J,VISp,385,Primary visual area,,,100141219,385
147706228,M,"[136, 146, 206, 307, 358, 604, 898, 1048, 1093]",0.466865798896875,"{136: 0.008749, 146: 0.009747, 206: 0.005988, 307: 0.014764, 358: 0.003302, 604: 0.005243, 898: 0.004074, 1048: 0.117193, 1093: 0.275951}","{136: 0.018739, 146: 0.020878, 206: 0.012826, 307: 0.031623, 358: 0.007073, 604: 0.01123, 898: 0.008727, 1048: 0.251021, 1093: 0.591072}",10480,5540,6250,5,378-1553,C57BL/6J,PRNc,1093,"Pontine reticular nucleus, caudal part",,,147706228,136
272825299,M,"[96, 101]",0.0582355935,"{96: 0.00094, 101: 0.055252}","{96: 0.016142, 101: 0.948767}",10630,5320,8280,5,378-1870,C57BL/6J,VCO,101,Ventral cochlear nucleus,,,272825299,96
277618054,M,"[202, 209, 225, 445, 852]",0.01992012925,"{202: 0.009056, 209: 0.004959, 225: 0.001483, 445: 0.001093, 852: 0.000648}","{202: 0.454607, 209: 0.248933, 225: 0.074459, 445: 0.054874, 852: 0.03252}",11050,5160,7230,5,378-1916,C57BL/6J,MV,202,Medial vestibular nucleus,,,277618054,202
139519496,M,"[378, 1002, 1011]",0.121590462,"{378: 0.008181, 1002: 0.036182, 1011: 0.076635}","{378: 0.067286, 1002: 0.29757, 1011: 0.630268}",7680,2700,9710,5,378-1345,C57BL/6J,AUDd,1011,Dorsal auditory area,,,139519496,378
174583904,M,"[128, 214, 215, 382, 422, 502, 634, 706, 795, 879, 886, 930, 484682470]",0.8870400224,"{128: 0.220511, 214: 0.011277, 215: 0.084682, 382: 0.044055, 422: 0.017045, 502: 0.015572, 634: 0.027743, 706: 0.005072, 795: 0.015801, 879: 0.022418, 886: 0.029801, 930: 0.082771, 484682470: 0.004551}","{128: 0.248592, 214: 0.012714, 215: 0.095466, 382: 0.049665, 422: 0.019215, 502: 0.017555, 634: 0.031276, 706: 0.005718, 795: 0.017813, 879: 0.025273, 886: 0.033596, 930: 0.093311, 484682470: 0.005131}",7890,3900,6280,5,378-1768,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,174583904,128
640081415,M,"[918, 926, 312782628]",0.1545385912,"{918: 0.129518, 926: 0.01339, 312782628: 0.011037}","{918: 0.838096, 926: 0.086644, 312782628: 0.071419}",9860,3900,9760,5,C57BL6J_OLD-343588,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,640081415,918
120572378,M,"[12, 100, 128, 197, 525, 749, 795, 946, 975, 549009211, 607344830]",0.6668525836,"{12: 0.061013, 100: 0.03928, 128: 0.022458, 197: 0.030245, 525: 0.016996, 749: 0.065346, 795: 0.047411, 946: 0.026478, 975: 0.01174, 549009211: 0.010499, 607344830: 0.012495}","{12: 0.091494, 100: 0.058904, 128: 0.033677, 197: 0.045356, 525: 0.025487, 749: 0.097991, 795: 0.071096, 946: 0.039706, 975: 0.017605, 549009211: 0.015744, 607344830: 0.018737}",8610,4950,5600,5,378-1217,C57BL/6J,VTA,749,Ventral tegmental area,,,120572378,12
266585624,M,"[155, 218, 575, 726, 1020]",0.1039510794,"{155: 0.005607, 218: 0.066111, 575: 0.002624, 726: 0.003568, 1020: 0.015294}","{155: 0.053934, 218: 0.635983, 575: 0.025241, 726: 0.034325, 1020: 0.147122}",7230,3380,6880,5,BL/6-3811,C57BL/6J,LP,218,Lateral posterior nucleus of the thalamus,,,266585624,155
175019536,M,"[127, 181, 186, 189, 262, 362, 366, 599, 629, 685, 797, 886, 907, 1077, 1113, 1120, 560581559]",1.0188094357,"{127: 0.067008, 181: 0.17716, 186: 0.016978, 189: 0.039705, 262: 0.006624, 362: 0.147927, 366: 0.158492, 599: 0.041106, 629: 0.010324, 685: 0.06437, 797: 0.007405, 886: 0.012277, 907: 0.027626, 1077: 0.074489, 1113: 0.018716, 1120: 0.014784, 560581559: 0.052426}","{127: 0.065771, 181: 0.173889, 186: 0.016664, 189: 0.038972, 262: 0.006502, 362: 0.145196, 366: 0.155566, 599: 0.040347, 629: 0.010133, 685: 0.063182, 797: 0.007268, 886: 0.012051, 907: 0.027116, 1077: 0.073113, 1113: 0.018371, 1120: 0.014511, 560581559: 0.051458}",6890,4990,5550,5,378-1776,C57BL/6J,RE,181,Nucleus of reuniens,,,175019536,127
127255254,M,"[56, 258, 266]",0.083919017,"{56: 0.081204, 258: 0.000536, 266: 0.000918}","{56: 0.96765, 258: 0.006391, 266: 0.010933}",4240,4920,6340,5,378-1292,C57BL/6J,ACB,56,Nucleus accumbens,,,127255254,56
113368085,M,[4],0.3545705856,{4: 0.350227},{4: 0.98775},10510,2080,7300,5,378-1114,C57BL/6J,IC,4,Inferior colliculus,,,113368085,4
147162736,M,"[15, 149, 181, 258, 266, 310, 452, 564, 581]",0.17544130275,"{15: 0.020096, 149: 0.017086, 181: 0.00219, 258: 0.003807, 266: 0.00645, 310: 0.023008, 452: 0.00729, 564: 0.018925, 581: 0.018583}","{15: 0.114548, 149: 0.097389, 181: 0.012481, 258: 0.021701, 266: 0.036762, 310: 0.131146, 452: 0.041553, 564: 0.10787, 581: 0.105919}",5280,4720,5680,5,378-1539,C57BL/6J,SF,310,Septofimbrial nucleus,,,147162736,15
126523066,M,"[128, 294, 616, 795]",0.6897422672,"{128: 0.026768, 294: 0.403876, 616: 0.004348, 795: 0.195726}","{128: 0.038809, 294: 0.585546, 616: 0.006304, 795: 0.283768}",9640,1630,6770,5,378-1283,C57BL/6J,SCm,294,"Superior colliculus, motor related",,,126523066,128
